Team,Year,Week,Win/Loss,Win Loss Factor,Home/Away,Points Scored,Points Allowed,3rd Down,3rd Down Allowed,Pass Yards,Pass Yards Allowed,Rush Yards,Rush Yards Allowed,Opp Team
21,8,8,0,0,1,2.333333,6.833333,0.013986,0.020257,61,14.833333,-5.5,18.666667,30
22,8,8,0,-0.289776,0,-8.904762,5.714286,-0.045628,-0.054045,25.190476,-15.452381,-49.47619,16.357143,29
28,8,8,0,0,0,9.428571,4.857143,0.119338,-0.002805,66.285714,31.714286,72.714286,-43.285714,31
0,8,9,0,-0.293235,1,-16.839286,4.428571,-0.17992,0.063311,-96.017857,-23.678571,-40.321429,23.232143,23
1,8,9,1,0.122459,1,-2.25,2.375,0.028335,0.110243,25.875,5.125,-5.75,28.25,3
2,8,9,1,0.231059,1,4.875,-1.589286,0.059244,0.042996,-41.517857,55.660714,11.25,-13.642857,22
5,8,9,0,-0.122459,1,-4.517857,-7.446429,0.040543,-0.070098,-35.517857,-69.660714,-3.375,3.696429,6
7,8,9,0,-0.496753,1,-15.125,0.625,-0.152148,0.011366,-95.375,-29.125,12.5,11.25,12
9,8,9,1,0,0,-4.857143,0.571429,0.060552,0.009885,-10.142857,9,-29,16,17
11,8,9,1,0.244919,0,1.125,-3.375,0.046218,0.032708,8.375,2.25,-10.125,-40.625,15
13,8,9,1,0.117002,0,3.428571,4.571429,-0.03431,0.082231,75.428571,36.857143,-10.285714,-1.857143,30
14,8,9,0,0.040275,0,-1.910714,1.642857,0.058284,0.095068,61.089286,1.214286,-39.625,41.839286,28
19,8,9,0,0.241355,1,-6.285714,-11.142857,-0.120986,-0.189226,-104.857143,-64.428571,44.714286,-32.857143,27
20,8,9,1,0.124353,1,0.196429,-2.196429,-0.030814,-0.135266,34.910714,21.482143,-22.589286,-52.696429,21
24,8,9,0,-0.241355,0,3.285714,11.571429,0.056547,0.064288,148.571429,63.142857,-47.285714,1,25
26,8,9,1,-0.103497,1,0.428571,6.767857,-0.002331,0.043655,-8.892857,69.5,-42.875,-26.732143,29
0,8,10,1,-0.098121,0,-11.333333,3.111111,-0.023136,0.084372,-49.444444,-30.444444,-12,-7.555556,3
1,8,10,0,0.124353,0,-3.222222,-0.5,-0.040222,0.038468,-88.208333,25.138889,-2.638889,15.708333,22
2,8,10,0,0.2773,0,13.25,4.819444,-0.00988,0.013108,93.194444,48.083333,6.111111,-0.361111,9
4,8,10,0,-0.195115,1,-7.25,2.375,-0.036618,0.131549,-38.375,8,-19.375,52,26
6,8,10,1,-0.05188,1,0.875,1,0.042721,0.030367,85.875,7,-42.25,-3.875,25
7,8,10,1,-0.231059,1,-7.388889,-0.805556,-0.215504,-0.15862,-97.111111,-19.25,32.430556,30.138889,27
8,8,10,0,0,0,-12.125,-5.375,-0.074507,-0.043821,-6.25,-71.5,-22.625,13.375,10
12,8,10,1,0.583011,1,22.583333,0.236111,0.229685,-0.045778,150.138889,78.041667,49.930556,-18.347222,31
13,8,10,1,0.548633,0,9.875,-9,-0.03825,-0.035041,11.625,-13.5,33.875,-32.125,14
16,8,10,0,0.122459,1,3,0.625,0.071859,-0.105157,71.875,52,-22.125,-16.125,17
18,8,10,1,-0.040275,0,-4.25,-0.930556,-0.017611,0.030988,55.486111,-4,-56.791667,19.597222,28
19,8,10,1,0.244919,0,-8.625,-12.875,-0.078532,0.013675,-134.625,-52.875,31.5,-17.75,24
21,8,10,0,-0.244919,0,-6.875,7.125,-0.030412,0.032708,18.375,-21.875,-24.125,57.625,23
29,8,10,1,0.351953,1,9.722222,2.722222,0.046774,0.050834,99.138889,24.833333,7.208333,-9.416667,30
4,8,11,0,0.124353,0,2.444444,14.222222,-0.082725,0.218322,-31,108.111111,2,41.444444,5
6,8,11,1,0.410237,0,13.222222,1.111111,0.033567,-0.026778,49.222222,44.777778,11.111111,-27.777778,8
9,8,11,0,0.124353,0,-10.222222,-9.777778,-0.090434,-0.050662,-81.666667,-40.222222,0.888889,-8,10
11,8,11,1,0,0,4.444444,1,0.001221,-0.033802,32.666667,-26.666667,-1,2,19
12,8,11,0,0,0,1.8,0.9,0.031906,-0.04198,3.1,55.9,-27.2,-0.4,29
13,8,11,0,0.456479,1,3.888889,-3,-0.017561,0.064539,14.555556,11.555556,0.444444,-19,15
14,8,11,1,-0.074653,0,2.555556,5.222222,0.101466,0.064881,86.777778,34.888889,26.555556,0.666667,31
16,8,11,0,-0.414129,0,-14.666667,-5.444444,-0.062334,-0.025935,-16.888889,-30.333333,-24.111111,13.333333,26
17,8,11,1,0,0,-7,-9.222222,-0.164385,-0.088289,-125,-62.555556,43.666667,-23.444444,27
18,8,11,1,-0.098121,1,-6.111111,-7,-0.130981,0.031512,-96.444444,-47.111111,-11.777778,14.444444,24
20,8,11,0,-0.056719,0,-5.333333,3.222222,-0.040031,-0.0902,39.333333,-2.333333,-28.444444,5.111111,23
21,8,11,1,-0.358357,1,-4.333333,1.333333,-0.014105,0.000214,27.666667,-28.777778,-37.333333,33.666667,25
22,8,11,0,0.062177,0,0.444444,2.666667,0.015329,-0.014654,91.777778,-3.333333,-36.555556,2.333333,30
0,8,12,1,0,1,-3.9,3.2,-0.131063,-0.017131,-85,-7.8,5.7,-9.5,8
1,8,12,0,0,0,-9.9,0.7,-0.183511,-0.025608,-61.4,-8.9,-6.5,35.6,10
2,8,12,1,0.462117,0,7.2,-1.8,0.110253,0.086167,76.6,28.3,1.9,-8.3,3
4,8,12,0,0.179179,1,3.8,4.9,0.03728,0.187694,17.1,8.2,-43.2,21.5,7
5,8,12,1,0.317574,1,6.7,-11.2,0.08234,-0.074832,15.7,-39.7,7.3,-47.7,14
6,8,12,0,0.399759,0,7.1,-1,0.118223,-0.018752,65.4,-20.4,-27.1,-28.3,15
9,8,12,0,-0.231059,0,-6.1,-1.6,0.045023,-0.001239,-58.4,0.4,-10.4,4,11
13,8,12,1,0.548633,1,11.7,-3.9,0.080113,0.04036,114.9,23.1,45,-29.4,31
16,8,12,1,0.108599,1,-1,-3.2,0.03902,-0.077592,-0.9,20.4,9.9,-24,18
17,8,12,1,-0.122459,1,0.6,-0.8,-0.013696,0.018173,-16.3,-25.1,11.8,-0.7,19
20,8,12,1,0.124353,1,-0.6,-1.4,0.025068,-0.09006,-11,3,-24.2,-31.2,22
21,8,12,0,-0.353518,1,-7.2,6.8,-0.05433,0.043288,8.3,2.9,-22.5,47.3,23
24,8,12,1,0.086516,1,3.7,6.3,0.115554,0.023624,138.1,41,-35.9,11.4,28
25,8,12,0,0.122459,1,1.4,3.6,0.040985,0.013299,33.2,17.3,-24.1,-13,30
26,8,12,1,0.503256,1,11.5,-3.7,-0.039813,-0.154091,-18.8,-3.8,42.6,-43.4,27
0,8,13,0,-0.117002,0,-5.636364,-1,-0.037992,-0.032211,-47.181818,-64.454545,7.454545,-27.909091,1
2,8,13,1,0.154841,1,3.818182,0.272727,-0.0063,0.152195,-13.181818,48.727273,32.909091,14.090909,20
3,8,13,0,-0.215123,0,2.363636,5.272727,-0.119751,-0.051528,8,15.818182,-7.454545,11.727273,9
4,8,13,0,0,1,2.181818,8.636364,0.034788,0.166494,-1.727273,26.181818,-31.181818,24.181818,15
5,8,13,1,0.241355,0,-0.818182,-9.909091,-0.026663,-0.178662,-64.363636,-69.727273,38.818182,-31.818182,27
6,8,13,0,-0.046241,1,0.818182,2.727273,0.088077,-0.048089,52,-4,-33.181818,-5.727273,13
7,8,13,0,-0.399759,0,-1.818182,5.545455,-0.027119,-0.027225,-11.090909,46.727273,-7.818182,35,11
8,8,13,1,-0.339476,1,-11.636364,-2.727273,-0.066135,-0.059455,-42.909091,-48.272727,1.272727,8.181818,10
12,8,13,1,0.703906,0,19.727273,-3,0.109099,-0.091877,79.545455,58.545455,16.454545,-33.818182,14
16,8,13,1,-0.124353,1,0.909091,2.181818,0.000777,-0.047816,39.363636,15.545455,-16.909091,3.363636,19
17,8,13,1,-0.342474,1,-15.909091,-3.909091,-0.097167,0.067104,-84,-48.272727,1.363636,20.454545,26
18,8,13,1,-0.5546,1,-7.272727,7,-0.065322,0.084814,25.363636,16.909091,-23.454545,44.818182,23
21,8,13,0,-0.583829,1,-13.727273,0.363636,-0.046903,-0.019242,-68,-14.272727,-37.181818,-2.818182,29
22,8,13,0,0.229493,1,9.909091,-2.363636,0.071393,-0.000932,124.090909,12.454545,29.090909,-21.909091,31
24,8,13,1,-0.241355,1,0.636364,5.090909,0.093131,-0.009252,123.454545,14.090909,-39.727273,20.363636,25
28,8,13,0,-0.414129,0,-3.363636,4.545455,-0.017116,0.02382,12.090909,8.545455,-12.181818,-18.636364,30
0,8,14,0,0.086516,1,-5.416667,-1.166667,0.012516,0.036829,-27.75,-60.916667,13,-21.333333,3
1,8,14,1,-0.317574,1,-7.25,3.416667,-0.080885,-0.006167,-74,-9.333333,-19,37.333333,2
4,8,14,0,-0.440034,0,-4.5,10.166667,-0.00633,0.13825,-37.916667,49,-30.166667,49.166667,13
5,8,14,0,-0.258338,0,-12.25,-9.416667,0.001088,-0.054173,-71.833333,-100.583333,8.333333,-34.75,12
6,8,14,0,0.559976,0,10.5,-7.083333,0.045332,-0.07057,79.083333,-14.833333,-12.25,-52.833333,14
7,8,14,1,-0.179179,1,-3.166667,0.5,-0.059115,-0.01486,3.75,19.583333,-20.25,40.166667,25
8,8,14,0,-0.231059,0,-1.5,-0.166667,0.038912,-0.017166,26.5,-14,-1.416667,-11.333333,9
10,8,14,1,-0.317574,0,1.916667,3.666667,0.090253,0.046036,37.75,-6.416667,-33.833333,12.75,11
15,8,14,0,0.380797,0,1.75,-6.166667,-0.022437,-0.011657,-0.916667,20.75,3.333333,13.916667,28
16,8,14,0,-0.122459,0,0.916667,3.583333,0.009919,-0.059625,57.25,37.416667,-28.333333,12.416667,17
18,8,14,1,-0.231059,0,2.833333,4.833333,-0.007065,-0.024927,47.5,-11.916667,-20.75,22.166667,19
20,8,14,0,-0.060283,0,-3.666667,0.916667,0.01153,-0.084809,71.916667,-22.083333,-62.75,-17.5,30
21,8,14,1,0.086516,0,6.583333,0.5,0.07296,0.02423,85.25,14.333333,15.333333,-21.166667,31
22,8,14,1,0.05188,1,-1.25,-3.833333,-0.132929,-0.136232,-23.583333,-39.5,26.75,-3,27
23,8,14,1,-0.193083,1,-6.25,-4.75,-0.029249,-0.033427,-63.666667,-16.75,-24,-32.666667,29
24,8,14,0,-0.503256,1,-8.416667,7.166667,0.03976,-0.004266,75.333333,-4.916667,-29.083333,45.583333,26
0,8,15,1,-0.098121,1,-5.384615,0.076923,-0.042531,-0.022764,-60.846154,-47.615385,22.230769,-10.461538,21
1,8,15,0,0.062177,0,-0.307692,3.230769,-0.065159,0.126147,-69.153846,46,23.923077,30.846154,20
2,8,15,0,0.154841,0,-0.230769,-1,-0.029344,0.01523,-40.230769,27,29.230769,16.153846,6
3,8,15,0,-0.5546,1,-4.076923,5.461538,-0.081142,-0.04164,-42,-16.846154,-31.076923,43.846154,11
4,8,15,1,0.172774,1,4.846154,0.692308,-0.015699,0.071912,-16.230769,26.307692,-2.692308,3.384615,14
5,8,15,1,0.241355,1,-0.846154,-10.923077,-0.023958,-0.050365,-96.076923,-62.307692,35.461538,-31.615385,24
7,8,15,1,-0.060283,0,0.153846,3.846154,0.027156,-0.003642,10.769231,13.846154,-10,14.153846,15
8,8,15,0,-0.215123,1,-2.846154,-1.846154,0.056711,-0.042052,15.153846,-54.076923,-6.769231,8.076923,19
9,8,15,1,0.241355,0,-4.307692,-5.923077,0.053762,-0.029645,-53.461538,-29.846154,18.384615,-6.615385,18
10,8,15,1,-0.117002,1,5.615385,4.153846,0.072053,0.020927,61.615385,15.846154,-29.846154,16.076923,17
12,8,15,0,0.052698,1,8.076923,6.230769,0.083186,-0.009755,50.076923,57,-3.461538,20.769231,13
16,8,15,1,-0.466827,0,-11.076923,-1.384615,-0.042849,-0.012636,-34.461538,39.923077,-34.769231,-17.615385,29
22,8,15,0,-0.399759,0,-3.384615,4.615385,-0.047106,0.026666,40.538462,-1.769231,-13.230769,43.076923,23
25,8,15,0,-0.466827,1,-9.461538,3.769231,-0.059747,0.011768,-23,-16.307692,12.076923,20.076923,26
27,8,15,1,0.074653,1,10.615385,3.076923,0.160396,0.153845,135.461538,44.846154,-3,-8.076923,31
28,8,15,1,-0.531132,1,-5,6.461538,-0.012327,0.015561,46.230769,-12.076923,-28.153846,-5.923077,30
0,9,2,1,0.124353,0,0,-19,0.318182,-0.188235,-77,-250,-23,-21,18
1,9,2,0,-0.124353,1,-23,56,-0.2,0.386364,-187,102,-78,233,2
3,9,2,0,0,1,3,-26,0.311765,0.3,-89,26,-34,5,7
4,9,2,0,-0.124353,1,-11,4,0.015385,-0.121212,237,-13,-64,-49,28
5,9,2,1,0.062177,1,32,-17,0.227273,-0.033333,103,-182,153,-95,31
6,9,2,0,-0.124353,1,-18,13,-0.083333,0.1,115,-29,-40,65,30
8,9,2,0,0,0,-2,10,-0.038462,-0.136364,113,16,-99,-35,11
9,9,2,0,0.124353,1,19,-17,-0.338462,-0.536364,43,-66,-80,-23,10
12,9,2,1,0,0,16,10,-0.214286,0.038462,119,98,15,-14,14
13,9,2,0,0.062177,0,3,-3,0.303031,0.129371,-51,-102,9,91,21
15,9,2,0,0,1,13,14,0.261538,0.547619,41,93,49,51,23
16,9,2,0,0.124353,0,20,-1,0.397059,-0.115385,41,273,50,-144,27
17,9,2,1,0.124353,0,8,-15,0.215385,-0.465241,35,6,61,28,19
20,9,2,0,0,0,18,9,0.333333,0.05,-69,64,125,27,22
24,9,2,1,0,0,-10,1,0,-0.144797,-42,-25,-6,-68,25
26,9,2,0,0,0,0,1,0.106952,0.083917,179,18,-18,53,29
0,9,3,1,0.244919,1,4,-16,-0.007693,-0.113562,-103.5,-39,110,-67,4
1,9,3,0,-0.244919,0,-28,32,-0.401516,0.388889,-172.5,53,-119.5,96.5,17
2,9,3,1,0.244919,1,28.5,-18.5,0.245417,-0.21218,148.5,-64.5,32,-62,3
5,9,3,0,0,0,7,-4.5,0.032467,-0.223377,-87.5,-8.5,151.5,-84.5,12
6,9,3,0,-0.244919,0,-21.5,13.5,-0.208722,-0.034965,-7.5,87.5,-122,52,28
7,9,3,0,-0.122459,1,-10.5,5,-0.253167,-0.20969,50.5,-9,-54.5,16,29
8,9,3,1,-0.122459,1,-11,10.5,0.215384,0.15,95,75,-31,-15,9
10,9,3,1,0,1,3.5,-0.5,0.244231,-0.131818,-144,47.5,120,13.5,27
11,9,3,1,0,0,0.5,2.5,-0.07972,-0.035664,-113,61,22,-23,13
14,9,3,0,0,0,-5,5.5,0.167582,0.224817,58.5,109.5,-71.5,-45.5,20
15,9,3,0,-0.244919,0,-0.5,10.5,0.087912,0.23966,87,-26,-3,3.5,22
16,9,3,0,-0.062177,1,6,7,0.206863,-0.093007,-28,59,-19,-82,21
18,9,3,1,-0.122459,0,-3,9,-0.094697,0.192857,98.5,85.5,29.5,51.5,24
19,9,3,0,-0.122459,1,14.5,19.5,0.067055,0.451235,125,63,-62,99.5,23
25,9,3,1,-0.060283,0,-1.5,0,0.038961,-0.068627,-37.5,-123.5,17,-16,31
26,9,3,1,-0.122459,0,-5,4.5,0.113054,0.125175,57,-38,-9,90,30
0,9,4,0,0,1,-13.333333,10,-0.058742,0.18372,-71.333333,49.333333,53.666667,51.333333,2
1,9,4,0,-0.117002,1,-14.666667,23,-0.265967,0.047786,-119.333333,39.666667,-66.666667,96.666667,13
4,9,4,0,0,0,1.666667,-0.666667,0.133333,-0.052189,103,-64.333333,-22,29.333333,6
5,9,4,0,0.124353,1,20.333333,-2,0.246096,0.088649,53.666667,77,127.666667,-41.666667,7
8,9,4,1,0.117002,0,4,-2.333333,-0.098857,0.053784,12.333333,50,-20.666667,0.666667,15
9,9,4,1,0,0,2.333333,-7.666667,-0.193137,-0.281061,-100.666667,-21.666667,38,19,27
10,9,4,0,0.124353,1,7.333333,-2.333333,0.082626,-0.017386,-19,-41,44.666667,1.333333,14
11,9,4,0,0.124353,1,-3.666667,-2.666667,0.156544,-0.008342,-20.333333,111.333333,2,-21,25
12,9,4,1,0.056719,0,11.333333,1,0.155027,-0.031968,122.333333,-11.333333,-4,12.333333,21
16,9,4,1,-0.241355,0,6,14.333333,0.3211,0.024054,68,96.333333,10.333333,-74,22
17,9,4,0,0.117002,0,8.333333,-12.666667,0.173194,-0.225393,60.333333,-55.666667,81.333333,-44.666667,26
18,9,4,1,0.117002,1,0,0,-0.015605,-0.209493,2.333333,71.666667,69.333333,-14,19
20,9,4,0,0,0,9.333333,2.666667,0.091712,0.047258,-14,-19.333333,97.333333,33,23
24,9,4,1,-0.241355,0,-3,9.333333,-0.145224,-0.025599,5,68.333333,-2,-23.333333,29
30,9,4,1,0.184636,0,4,-3,-0.015077,-0.09596,36.666667,-35.666667,26.333333,-89.333333,31
0,9,5,1,0.122459,0,-3.75,0.25,0.047737,0.018327,37.25,-37,28.5,-19.25,9
2,9,5,1,0.462117,0,14,-22.75,0.150311,-0.494253,24.5,-70,42,-86.25,19
3,9,5,0,-0.179179,0,-16.5,-2.916667,-0.375395,-0.012096,-108,-37.083333,-53.083333,26.666667,16
4,9,5,0,-0.05188,1,-4.25,-1.25,0.001197,-0.006624,22.5,-27.25,-42.25,-3.5,31
5,9,5,1,0.122459,0,14.75,3,0.20373,-0.054218,57.75,49.5,141.25,-29.25,6
7,9,5,0,-0.179179,0,-9.75,4.75,-0.184151,-0.108658,18.916667,7.166667,-60,44.75,28
8,9,5,0,0,0,-2.75,1,-0.092632,0.036274,-14.25,110,27,-31.25,25
10,9,5,1,-0.231059,0,-10.25,2,-0.008242,0.063808,-157.5,-28.25,30.75,-17.5,12
11,9,5,1,0.122459,1,2,-5.25,0.048739,-0.096518,-103.5,43.75,50,-5,27
13,9,5,0,0.231059,1,5,-4.75,0.118457,0.135878,51.5,29,3,-47.25,15
14,9,5,1,-0.122459,1,3.25,14.25,0.10791,0.216156,26.75,51,35.5,43,23
17,9,5,0,0,1,5.5,-3.25,0.208081,-0.140993,28.25,33.75,59.25,-45.5,22
18,9,5,0,0,1,0.75,8.5,-0.05978,0.070897,105.25,61,-26.25,15.5,20
24,9,5,0,-0.122459,0,9.75,6.25,-0.030761,-0.054945,54.75,39,10.75,-53,26
29,9,5,0,0,0,3.5,3.75,0.057786,0.118459,31.75,-1,-12,12.25,30
1,9,6,0,0.046241,1,-8.1,10.55,0.040754,0.004796,-38.95,32.45,-17.05,32.25,19
2,9,6,1,0.339476,1,11.6,-18.2,0.009565,-0.255721,30.4,-119,-16.6,-52,18
3,9,6,1,-0.293235,1,-16.45,7.25,-0.277773,0.141555,-198.5,39.85,-74.8,-13.9,17
4,9,6,0,-0.339476,0,-16.2,2.6,-0.089174,0.047226,8.6,-35.4,-130.8,77.4,5
6,9,6,1,-0.117002,0,-0.8,4,-0.182984,-0.039081,-68.8,14.8,-22.8,6,13
7,9,6,0,-0.241355,1,-8.2,0.8,-0.08799,-0.001017,-37.8,-64,-10.4,70.8,30
8,9,6,0,-0.241355,1,-0.8,0.4,-0.10377,0.030195,10.6,-9.6,33.6,28,26
9,9,6,0,0.117002,0,1.6,-6,-0.065536,-0.071198,-38.6,25.2,-3.2,-21.6,15
11,9,6,1,-0.117002,0,-3.4,-0.6,0.053313,0.041604,-103,33.2,40.8,-60.8,12
16,9,6,0,0,0,5.8,7.6,0.084657,0.040873,36.4,67,-54.6,-25.2,20
21,9,6,0,-0.117002,0,0.45,5.15,0.083094,0.094068,22.8,42.15,27.5,-13.45,22
24,9,6,0,-0.124353,1,3.6,8.2,-0.021425,-0.018651,24,126.6,-34.2,-64.6,25
27,9,6,0,-0.056719,0,0.4,2.8,0.07089,0.161154,76.2,-11.8,-59.2,-18,31
28,9,6,1,0.168882,0,2.55,-12.55,0.069364,-0.086661,-90.1,-67.45,103.8,-25.05,29
0,9,7,1,0.456479,1,9.6,-22,0.07663,-0.196208,56.8,-83.2,81.4,-82,1
2,9,7,1,0.496753,0,19.066667,-16.6,0.225902,-0.298094,128.833333,-101.5,37.833333,-22.133333,3
4,9,7,0,-0.195115,1,-3.333333,4.666667,0.064017,0.036034,13.666667,0.333333,-70.833333,53.333333,8
5,9,7,1,-0.108599,0,3.166667,-1,0.114058,0.060046,-23,2.5,74.333333,-12.166667,30
9,9,7,1,0,1,-3.666667,-4.333333,-0.212825,-0.222844,-100.333333,16.166667,22.5,-16,13
10,9,7,1,-0.060283,1,-4.4,0.666667,-0.035545,-0.003222,-55,-26,2.166667,25,11
12,9,7,1,0.244919,0,11,6.333333,0.152731,0.087685,118.666667,48.333333,-33.333333,50,15
14,9,7,0,-0.168882,0,-3.066667,5.433333,0.157949,0.119207,-35.866667,23.666667,28.566667,-32.5,22
16,9,7,0,0,0,1.333333,5.833333,0.003465,0.098386,-66.666667,42.166667,-27.666667,-21,17
18,9,7,0,-0.060283,1,-3.833333,-1.833333,-0.040819,-0.037871,-20,3.833333,-17.333333,-5.5,31
19,9,7,0,-0.508358,1,-14.4,15.033333,-0.23379,0.251211,-23.9,100.8,-98.3,46.8,28
20,9,7,1,0.122459,0,1.2,-8.1,0.044944,-0.103725,-48.866667,-61.166667,51.4,-42.3,21
23,9,7,0,-0.168882,1,-3.933333,-6.533333,-0.074367,-0.047269,-54.933333,-8.466667,-23.733333,-20,26
27,9,7,0,-0.231059,1,-3,5.333333,0.139356,0.14517,45.166667,29.833333,-24.833333,12.166667,29
0,9,8,0,0.293235,1,-4.261905,-11.404762,-0.131876,-0.038357,-2.809524,-69.404762,24.119048,2.071429,16
1,9,8,0,-0.195115,0,-10,13.333333,-0.028116,0.013317,-8,12.333333,-9.833333,51,6
2,9,8,1,0.474412,1,11.857143,-18.809524,0.137206,-0.190389,48.380952,-71.5,-21.97619,-79.285714,7
3,9,8,0,-0.168882,0,-10.071429,4.857143,-0.121863,0.026506,-96.119048,15.97619,-73.309524,-24.97619,8
4,9,8,0,-0.414129,0,-10.857143,3.142857,0.038194,0.020738,-23.285714,8.714286,-43.857143,93.142857,29
9,9,8,1,0.060283,1,-11.547619,-14.833333,-0.039564,-0.054573,-64.928571,-71.642857,3.690476,27.142857,24
10,9,8,1,0.301638,1,7.833333,3.571429,0.187558,0.111069,13.97619,54.880952,19.095238,3.547619,15
11,9,8,1,0.062177,1,5.261905,-4.071429,-0.006008,-0.021722,28.857143,-13.761905,-3.690476,-2.380952,14
12,9,8,0,-0.098121,1,2.571429,1.571429,0.112441,-0.023597,43.571429,-23.571429,-17,20,22
13,9,8,1,-0.179179,0,1.333333,2.642857,0.175767,0.151743,99.761905,-20.357143,4.285714,22.809524,23
18,9,8,0,-0.117002,0,-5.97619,0.047619,-0.02397,-0.059493,-54.166667,-32.5,2.404762,-7.738095,21
19,9,8,0,-0.456479,0,-14.571429,7.571429,-0.182051,0.135995,-48.571429,-1.857143,-75.285714,44.428571,20
25,9,8,0,-0.195115,0,1.666667,11.5,-0.111092,0.125868,8.833333,91.5,-43.166667,29,28
26,9,8,1,0.2773,1,0.428571,-6.428571,0.015664,-0.079975,14.428571,-26,-16.428571,-38.428571,31
27,9,8,0,-0.456479,1,-5.142857,6.714286,0.034319,0.226157,34.285714,25,-58.714286,5.714286,30
0,9,9,1,0.496753,1,6.767857,-6.946429,0.095532,-0.136969,39.285714,-46.339286,45.678571,-28.178571,19
1,9,9,1,-0.074653,1,-0.142857,7.571429,0.126876,0.021704,43.142857,-8.857143,1.857143,65.857143,3
2,9,9,0,0.201618,0,0.678571,-14.660714,-0.063715,-0.25323,43.910714,-117.053571,-108.642857,0.964286,5
6,9,9,1,-0.241355,1,-1.142857,-0.857143,-0.101803,0.041108,-12.285714,-4.571429,-40.285714,-8.142857,10
7,9,9,0,0.05188,0,3.375,6.982143,0.001024,0.004975,17.232143,27.535714,15.428571,33.535714,15
8,9,9,0,-0.122459,1,-4.875,-3.125,-0.14797,-0.073571,-18.125,-42.5,2.875,22.875,11
9,9,9,0,-0.062177,0,-7.071429,-9.410714,0.001559,-0.086796,-5.107143,23.982143,-31.446429,-38.642857,25
12,9,9,1,-0.108599,1,1.875,6.125,0.030976,0.041357,72.875,7.5,-77.125,55.625,20
13,9,9,1,-0.440034,1,-7.25,-0.75,0.077088,0.07125,9.25,-34.375,-32.125,-1,22
14,9,9,1,-0.062177,1,-4.142857,0.857143,0.070159,-0.002067,-42.285714,-4.714286,34.571429,-37.857143,21
16,9,9,1,0.062177,1,6.964286,7.446429,0.151346,0.056892,20.464286,25.553571,41.857143,4.5,23
17,9,9,1,0.293235,0,7.392857,-9.535714,0.110705,-0.16637,60.339286,-36.375,43.625,-25.517857,18
24,9,9,0,-0.410237,0,2,5.785714,-0.024055,0.032588,18.428571,12.607143,-30.839286,-34.553571,30
28,9,9,1,0.414129,0,8.321429,-16.875,0.081086,-0.184353,-20.089286,-148.285714,64.642857,-34.410714,31
0,9,10,0,0.462117,0,0.75,-9.25,0.071329,0.012225,-18.375,-31.875,8.375,-29.5,7
1,9,10,1,-0.440034,0,-9.875,9.875,-0.100149,0.05334,-15.375,20.375,-66,42.5,10
3,9,10,1,-0.040275,1,-7.555556,-1.958333,-0.165728,0.029694,-67.416667,-0.680556,-35.861111,-38.638889,18
4,9,10,0,-0.611856,1,-15.875,4.25,-0.090743,0.02465,35.5,-7.375,-145.25,94.625,5
6,9,10,1,-0.122459,1,-4.75,-0.625,-0.014562,0.037613,-85,-13.375,-8.875,10.625,29
9,9,10,1,-0.241355,1,-9.333333,-4.333333,-0.133386,-0.059831,-87.444444,6.555556,10.555556,-36.444444,12
13,9,10,0,-0.062177,0,-2.416667,-8.333333,-0.03073,-0.028599,36.083333,-88.458333,-56.930556,21.611111,14
17,9,10,0,-0.056719,1,2.375,0.194444,0.054265,-0.082917,53.819444,-4.236111,-3.75,1.472222,20
21,9,10,0,0.060283,0,7.75,9.125,0.107582,0.149831,109,58.125,15.5,42.25,23
22,9,10,1,0.154841,1,-1.013889,-4.5,0.036289,0.014635,50.236111,28.222222,-37.541667,-5.708333,25
24,9,10,1,-0.108599,1,7.083333,3.611111,0.007175,-0.113128,53.486111,12.833333,-21.305556,-48.763889,31
26,9,10,0,0.635149,1,3.75,-11.75,0.026859,-0.211492,-56,-28.875,45.75,-34,27
28,9,10,0,0.103497,1,1.819444,-12.805556,0.110783,-0.087369,-44.194444,-140.208333,39.347222,0.208333,30
0,9,11,1,0.456479,0,6.111111,-13.111111,0.019922,-0.096343,18.444444,-56.333333,59.888889,-30.666667,1
2,9,11,1,0.289776,0,5.111111,-12.777778,-0.068602,-0.164939,54.222222,-89.111111,-34.222222,11.777778,16
3,9,11,1,0.074653,0,2.444444,2.111111,-0.017533,-0.055508,-5.333333,32.222222,-22.111111,-54.111111,19
4,9,11,0,-0.466827,0,-7.888889,2.111111,-0.078973,0.00147,5.444444,-26.222222,-59.444444,74.555556,14
5,9,11,1,0.098121,1,6.888889,-0.222222,0.028747,-0.035218,-29.444444,-24.444444,54.444444,7.111111,11
6,9,11,0,0.241355,0,2.444444,-4.444444,0.054406,0.048941,-19,5.666667,-40.666667,-29.555556,7
8,9,11,0,-0.124353,0,-2,-0.444444,-0.101901,-0.010142,36.222222,6.555556,2.111111,16,10
12,9,11,1,0.244919,0,7.7,4.5,0.01536,-0.061525,43.5,13.6,4.7,37.6,13
15,9,11,0,-0.410237,0,-9.644444,0.688889,-0.159017,-0.039391,-31.744444,-39.788889,-41.111111,16.355556,20
17,9,11,1,0.184636,0,3.777778,-7.444444,0.081744,-0.152829,7.888889,-52.555556,42,-26.222222,21
23,9,11,0,-0.124353,0,-7.111111,-3.777778,-0.048236,-0.035571,-98,-6.888889,-15.666667,3.222222,29
24,9,11,0,-0.456479,1,6.222222,10.777778,-0.041447,-0.004845,23.555556,73.111111,-6,-13.111111,26
